asin,sku,price,quantity,currency,sale-price,sale-from-date,sale-through-date,restock-date,minimum-seller-allowed-price,maximum-seller-allowed-price,fulfillment-channel,handling-time
0787979538,SKU_0787979538_1751725453,12240,2,JPY,,,,,12140,12340,,10
0787979554,SKU_0787979554_1751725455,4220,2,JPY,,,,,4120,4320,,10
1250216923,SKU_1250216923_1751725470,4670,2,JPY,,,,,4570,4770,,10
0387254870,SKU_0387254870_1751725473,3850,2,JPY,,,,,3750,3950,,10
1250219116,SKU_1250219116_1751725482,3640,2,JPY,,,,,3540,3740,,10
3540362444,SKU_3540362444_1751725485,8750,2,JPY,,,,,8650,8850,,10
1420135872,SKU_1420135872_1751725495,1370,2,JPY,,,,,1270,1470,,10
0814415644,SKU_0814415644_1751725507,2830,2,JPY,,,,,2730,2930,,10
0062887750,SKU_0062887750_1751725510,3000,2,JPY,,,,,2900,3100,,10
1864705558,SKU_1864705558_1751725516,7920,2,JPY,,,,,7820,8020,,10
1938409221,SKU_1938409221_1751725521,3220,2,JPY,,,,,3120,3320,,10
0874254108,SKU_0874254108_1751725524,4780,2,JPY,,,,,4680,4880,,10
1472985540,SKU_1472985540_1751725527,3500,2,JPY,,,,,3400,3600,,10
1845423178,SKU_1845423178_1751725545,7610,2,JPY,,,,,7510,7710,,10
0230001556,SKU_0230001556_1751725551,2820,2,JPY,,,,,2720,2920,,10
1890449660,SKU_1890449660_1751725554,3520,2,JPY,,,,,3420,3620,,10
8132218949,SKU_8132218949_1751725566,7300,2,JPY,,,,,7200,7400,,10
1848009100,SKU_1848009100_1751725569,10280,2,JPY,,,,,10180,10380,,10
080362560X,SKU_080362560X_1751725572,3770,2,JPY,,,,,3670,3870,,10
1616891661,SKU_1616891661_1751725578,7530,2,JPY,,,,,7430,7630,,10
0063031574,SKU_0063031574_1751725584,2040,2,JPY,,,,,1940,2140,,10
1626569223,SKU_1626569223_1751725590,2460,2,JPY,,,,,2360,2560,,10
1405145404,SKU_1405145404_1751725593,2610,2,JPY,,,,,2510,2710,,10
0387698116,SKU_0387698116_1751725596,3990,2,JPY,,,,,3890,4090,,10
1642936618,SKU_1642936618_1751725599,2960,2,JPY,,,,,2860,3060,,10
3319161954,SKU_3319161954_1751725606,9060,2,JPY,,,,,8960,9160,,10
1440830312,SKU_1440830312_1751725615,23790,2,JPY,,,,,23690,23890,,10
1848553021,SKU_1848553021_1751725618,7620,2,JPY,,,,,7520,7720,,10
1567205585,SKU_1567205585_1751725624,8180,2,JPY,,,,,8080,8280,,10
0593083318,SKU_0593083318_1751725627,2800,2,JPY,,,,,2700,2900,,10
0275969320,SKU_0275969320_1751725638,8810,2,JPY,,,,,8710,8910,,10
038739933X,SKU_038739933X_1751725642,6470,2,JPY,,,,,6370,6570,,10
1847205615,SKU_1847205615_1751725650,6180,2,JPY,,,,,6080,6280,,10
1668472597,SKU_1668472597_1751725656,18400,2,JPY,,,,,18300,18500,,10
0814434177,SKU_0814434177_1751725669,2500,2,JPY,,,,,2400,2600,,10
1598691007,SKU_1598691007_1751725675,2150,2,JPY,,,,,2050,2250,,10
0143133489,SKU_0143133489_1751725681,2230,2,JPY,,,,,2130,2330,,10
1420051091,SKU_1420051091_1751725696,6640,2,JPY,,,,,6540,6740,,10
1588294102,SKU_1588294102_1751725699,6930,2,JPY,,,,,6830,7030,,10
0063097257,SKU_0063097257_1751725702,3060,2,JPY,,,,,2960,3160,,10
0063097265,SKU_0063097265_1751725705,2070,2,JPY,,,,,1970,2170,,10
1851496467,SKU_1851496467_1751725708,10620,2,JPY,,,,,10520,10720,,10
1612431119,SKU_1612431119_1751725714,3200,2,JPY,,,,,3100,3300,,10
1783471093,SKU_1783471093_1751725764,14760,2,JPY,,,,,14660,14860,,10
0814682006,SKU_0814682006_1751725782,7820,2,JPY,,,,,7720,7920,,10
0199916837,SKU_0199916837_1751725816,22780,2,JPY,,,,,22680,22880,,10
1770851151,SKU_1770851151_1751725825,3490,2,JPY,,,,,3390,3590,,10
1785005618,SKU_1785005618_1751725828,4230,2,JPY,,,,,4130,4330,,10
1785007033,SKU_1785007033_1751725831,3090,2,JPY,,,,,2990,3190,,10
191268599X,SKU_191268599X_1751725834,11310,2,JPY,,,,,11210,11410,,10
0711242585,SKU_0711242585_1751725840,3450,2,JPY,,,,,3350,3550,,10
1785001183,SKU_1785001183_1751725852,2860,2,JPY,,,,,2760,2960,,10
9400700431,SKU_9400700431_1751725867,13720,2,JPY,,,,,13620,13820,,10
0387765050,SKU_0387765050_1751725870,2920,2,JPY,,,,,2820,3020,,10
1838576479,SKU_1838576479_1751725876,2260,2,JPY,,,,,2160,2360,,10
006284282X,SKU_006284282X_1751725887,3440,2,JPY,,,,,3340,3540,,10
0393352935,SKU_0393352935_1751725932,2270,2,JPY,,,,,2170,2370,,10
1785042343,SKU_1785042343_1751725935,1940,2,JPY,,,,,1840,2040,,10
1788790847,SKU_1788790847_1751725951,3400,2,JPY,,,,,3300,3500,,10
3037681969,SKU_3037681969_1751725954,2970,2,JPY,,,,,2870,3070,,10
1848859376,SKU_1848859376_1751725963,9790,2,JPY,,,,,9690,9890,,10
0387236015,SKU_0387236015_1751725966,5000,2,JPY,,,,,4900,5100,,10
1843764342,SKU_1843764342_1751725969,12870,2,JPY,,,,,12770,12970,,10
1844883787,SKU_1844883787_1751725981,5060,2,JPY,,,,,4960,5160,,10
0500252238,SKU_0500252238_1751725984,3760,2,JPY,,,,,3660,3860,,10
1640953272,SKU_1640953272_1751725993,3410,2,JPY,,,,,3310,3510,,10
0143129031,SKU_0143129031_1751726001,2320,2,JPY,,,,,2220,2420,,10
0814478522,SKU_0814478522_1751726010,3900,2,JPY,,,,,3800,4000,,10
076894080X,SKU_076894080X_1751726013,2580,2,JPY,,,,,2480,2680,,10
1439198373,SKU_1439198373_1751726016,2340,2,JPY,,,,,2240,2440,,10
0817641939,SKU_0817641939_1751726019,3780,2,JPY,,,,,3680,3880,,10
0745330320,SKU_0745330320_1751726022,3560,2,JPY,,,,,3460,3660,,10
1786784122,SKU_1786784122_1751726040,2680,2,JPY,,,,,2580,2780,,10
1610910117,SKU_1610910117_1751726046,16900,2,JPY,,,,,16800,17000,,10
1845420225,SKU_1845420225_1751726052,13860,2,JPY,,,,,13760,13960,,10
0787952486,SKU_0787952486_1751726055,5340,2,JPY,,,,,5240,5440,,10
303897160X,SKU_303897160X_1751726072,5590,2,JPY,,,,,5490,5690,,10
1615191879,SKU_1615191879_1751726094,3430,2,JPY,,,,,3330,3530,,10
1988025737,SKU_1988025737_1751726112,3320,2,JPY,,,,,3220,3420,,10
1591847109,SKU_1591847109_1751726118,3690,2,JPY,,,,,3590,3790,,10
1633224694,SKU_1633224694_1751726146,2230,2,JPY,,,,,2130,2330,,10
1633223388,SKU_1633223388_1751726149,4390,2,JPY,,,,,4290,4490,,10
1476778345,SKU_1476778345_1751726155,5830,2,JPY,,,,,5730,5930,,10
1440300925,SKU_1440300925_1751726161,2840,2,JPY,,,,,2740,2940,,10
1784722111,SKU_1784722111_1751726168,2130,2,JPY,,,,,2030,2230,,10
1784721417,SKU_1784721417_1751726171,4380,2,JPY,,,,,4280,4480,,10
1784720356,SKU_1784720356_1751726174,4090,2,JPY,,,,,3990,4190,,10
1474612482,SKU_1474612482_1751726191,1530,2,JPY,,,,,1430,1630,,10
1628251980,SKU_1628251980_1751726194,9790,2,JPY,,,,,9690,9890,,10
1484239091,SKU_1484239091_1751726203,5430,2,JPY,,,,,5330,5530,,10
1784883980,SKU_1784883980_1751726212,2350,2,JPY,,,,,2250,2450,,10
0375700595,SKU_0375700595_1751726215,2030,2,JPY,,,,,1930,2130,,10
1786031124,SKU_1786031124_1751726221,3790,2,JPY,,,,,3690,3890,,10
1786031094,SKU_1786031094_1751726224,2400,2,JPY,,,,,2300,2500,,10
1576878538,SKU_1576878538_1751726235,1380,2,JPY,,,,,1280,1480,,10
1250080436,SKU_1250080436_1751726244,1670,2,JPY,,,,,1570,1770,,10
1681883619,SKU_1681883619_1751726247,3110,2,JPY,,,,,3010,3210,,10
1982190175,SKU_1982190175_1751726253,2400,2,JPY,,,,,2300,2500,,10
0745334695,SKU_0745334695_1751726262,4300,2,JPY,,,,,4200,4400,,10
1250106532,SKU_1250106532_1751726268,3120,2,JPY,,,,,3020,3220,,10
9766400598,SKU_9766400598_1751726280,5370,2,JPY,,,,,5270,5470,,10
1988557909,SKU_1988557909_1751726301,10370,2,JPY,,,,,10270,10470,,10
1681444798,SKU_1681444798_1751726318,3860,2,JPY,,,,,3760,3960,,10
1608874389,SKU_1608874389_1751726328,8450,2,JPY,,,,,8350,8550,,10
354022923X,SKU_354022923X_1751726349,11120,2,JPY,,,,,11020,11220,,10
3540217118,SKU_3540217118_1751726352,8550,2,JPY,,,,,8450,8650,,10
3540292101,SKU_3540292101_1751726355,8760,2,JPY,,,,,8660,8860,,10
1841127205,SKU_1841127205_1751726384,2280,2,JPY,,,,,2180,2380,,10
1580173853,SKU_1580173853_1751726387,3060,2,JPY,,,,,2960,3160,,10
1618371681,SKU_1618371681_1751726399,3760,2,JPY,,,,,3660,3860,,10
1618371223,SKU_1618371223_1751726402,4220,2,JPY,,,,,4120,4320,,10
3319198831,SKU_3319198831_1751726426,7290,2,JPY,,,,,7190,7390,,10
1633220591,SKU_1633220591_1751726429,6250,2,JPY,,,,,6150,6350,,10
0802481299,SKU_0802481299_1751726435,3840,2,JPY,,,,,3740,3940,,10
1910496294,SKU_1910496294_1751726438,2890,2,JPY,,,,,2790,2990,,10
1526756803,SKU_1526756803_1751726444,2960,2,JPY,,,,,2860,3060,,10
1534306463,SKU_1534306463_1751726453,2770,2,JPY,,,,,2670,2870,,10
0750659068,SKU_0750659068_1751726456,5700,2,JPY,,,,,5600,5800,,10
1633227936,SKU_1633227936_1751726459,6530,2,JPY,,,,,6430,6630,,10
1556708556,SKU_1556708556_1751726462,4730,2,JPY,,,,,4630,4830,,10
331910117X,SKU_331910117X_1751726477,12250,2,JPY,,,,,12150,12350,,10
1594866163,SKU_1594866163_1751726480,3240,2,JPY,,,,,3140,3340,,10
1510708170,SKU_1510708170_1751726483,3050,2,JPY,,,,,2950,3150,,10
3764384778,SKU_3764384778_1751726486,5220,2,JPY,,,,,5120,5320,,10
1908714484,SKU_1908714484_1751726516,4140,2,JPY,,,,,4040,4240,,10
1786645424,SKU_1786645424_1751726525,3540,2,JPY,,,,,3440,3640,,10
1786277271,SKU_1786277271_1751726542,2180,2,JPY,,,,,2080,2280,,10
1402078501,SKU_1402078501_1751726554,7560,2,JPY,,,,,7460,7660,,10
1558328882,SKU_1558328882_1751726568,3290,2,JPY,,,,,3190,3390,,10
0062944428,SKU_0062944428_1751726589,2970,2,JPY,,,,,2870,3070,,10
0600629899,SKU_0600629899_1751726592,3000,2,JPY,,,,,2900,3100,,10
1784882011,SKU_1784882011_1751726598,3540,2,JPY,,,,,3440,3640,,10
0385545452,SKU_0385545452_1751726615,4500,2,JPY,,,,,4400,4600,,10
1684157536,SKU_1684157536_1751726621,2210,2,JPY,,,,,2110,2310,,10
160886197X,SKU_160886197X_1751726624,9440,2,JPY,,,,,9340,9540,,10
1859064612,SKU_1859064612_1751726627,2460,2,JPY,,,,,2360,2560,,10
0062424920,SKU_0062424920_1751726630,6090,2,JPY,,,,,5990,6190,,10
1626561583,SKU_1626561583_1751726633,2410,2,JPY,,,,,2310,2510,,10
1784711209,SKU_1784711209_1751726645,12070,2,JPY,,,,,11970,12170,,10
0807094609,SKU_0807094609_1751726654,2600,2,JPY,,,,,2500,2700,,10
1592335349,SKU_1592335349_1751726668,6140,2,JPY,,,,,6040,6240,,10
1604692103,SKU_1604692103_1751726671,3530,2,JPY,,,,,3430,3630,,10
3791355503,SKU_3791355503_1751726677,8270,2,JPY,,,,,8170,8370,,10
1642933082,SKU_1642933082_1751726680,3560,2,JPY,,,,,3460,3660,,10
0544334469,SKU_0544334469_1751726691,2680,2,JPY,,,,,2580,2780,,10
0387258116,SKU_0387258116_1751726697,10520,2,JPY,,,,,10420,10620,,10
1783506776,SKU_1783506776_1751726700,6020,2,JPY,,,,,5920,6120,,10
1782402799,SKU_1782402799_1751726706,2710,2,JPY,,,,,2610,2810,,10
1905783418,SKU_1905783418_1751726712,11240,2,JPY,,,,,11140,11340,,10
1782402802,SKU_1782402802_1751726726,1980,2,JPY,,,,,1880,2080,,10
0849318149,SKU_0849318149_1751726745,6020,2,JPY,,,,,5920,6120,,10
0425221326,SKU_0425221326_1751726761,2970,2,JPY,,,,,2870,3070,,10
1911668412,SKU_1911668412_1751726767,3230,2,JPY,,,,,3130,3330,,10
1904871380,SKU_1904871380_1751726782,3000,2,JPY,,,,,2900,3100,,10
9814340200,SKU_9814340200_1751726788,21810,2,JPY,,,,,21710,21910,,10
1784410292,SKU_1784410292_1751726794,8750,2,JPY,,,,,8650,8850,,10
3540722254,SKU_3540722254_1751726799,3760,2,JPY,,,,,3660,3860,,10
1845976029,SKU_1845976029_1751726805,3910,2,JPY,,,,,3810,4010,,10
1984826069,SKU_1984826069_1751726823,2980,2,JPY,,,,,2880,3080,,10
1644728230,SKU_1644728230_1751726829,2240,2,JPY,,,,,2140,2340,,10
0684800020,SKU_0684800020_1751726838,6510,2,JPY,,,,,6410,6610,,10
1888232102,SKU_1888232102_1751726841,3600,2,JPY,,,,,3500,3700,,10
1579128351,SKU_1579128351_1751726851,2730,2,JPY,,,,,2630,2830,,10
178067872X,SKU_178067872X_1751726866,4630,2,JPY,,,,,4530,4730,,10
1419742140,SKU_1419742140_1751726872,2400,2,JPY,,,,,2300,2500,,10
1455540870,SKU_1455540870_1751726878,3920,2,JPY,,,,,3820,4020,,10
1911632345,SKU_1911632345_1751726881,2300,2,JPY,,,,,2200,2400,,10
1250770165,SKU_1250770165_1751726884,3340,2,JPY,,,,,3240,3440,,10
1840643226,SKU_1840643226_1751726905,8520,2,JPY,,,,,8420,8620,,10
1581158882,SKU_1581158882_1751726926,4010,2,JPY,,,,,3910,4110,,10
1501116428,SKU_1501116428_1751726944,2270,2,JPY,,,,,2170,2370,,10
0863411045,SKU_0863411045_1751726947,10320,2,JPY,,,,,10220,10420,,10
0738284610,SKU_0738284610_1751726950,2110,2,JPY,,,,,2010,2210,,10
1576877809,SKU_1576877809_1751726956,10350,2,JPY,,,,,10250,10450,,10
1449470807,SKU_1449470807_1751726959,2900,2,JPY,,,,,2800,3000,,10
0593516273,SKU_0593516273_1751726965,6180,2,JPY,,,,,6080,6280,,10
0873894286,SKU_0873894286_1751726971,11570,2,JPY,,,,,11470,11670,,10
0230392709,SKU_0230392709_1751726994,7660,2,JPY,,,,,7560,7760,,10
1169374255,SKU_1169374255_1751726997,9910,2,JPY,,,,,9810,10010,,10
2940361975,SKU_2940361975_1751727012,5330,2,JPY,,,,,5230,5430,,10
0823008126,SKU_0823008126_1751727018,5130,2,JPY,,,,,5030,5230,,10
1781682909,SKU_1781682909_1751727049,3030,2,JPY,,,,,2930,3130,,10
1784782068,SKU_1784782068_1751727052,3720,2,JPY,,,,,3620,3820,,10
1843763249,SKU_1843763249_1751727069,6190,2,JPY,,,,,6090,6290,,10
0821358820,SKU_0821358820_1751727073,5840,2,JPY,,,,,5740,5940,,10
0313375860,SKU_0313375860_1751727076,11980,2,JPY,,,,,11880,12080,,10
9027724962,SKU_9027724962_1751727096,13720,2,JPY,,,,,13620,13820,,10
1784881996,SKU_1784881996_1751727103,3520,2,JPY,,,,,3420,3620,,10
1788883225,SKU_1788883225_1751727106,4990,2,JPY,,,,,4890,5090,,10
9814335606,SKU_9814335606_1751727121,12220,2,JPY,,,,,12120,12320,,10
3662565544,SKU_3662565544_1751727127,3860,2,JPY,,,,,3760,3960,,10
140207638X,SKU_140207638X_1751727133,11520,2,JPY,,,,,11420,11620,,10
0762312327,SKU_0762312327_1751727136,4980,2,JPY,,,,,4880,5080,,10
1611250374,SKU_1611250374_1751727145,3980,2,JPY,,,,,3880,4080,,10
1422162680,SKU_1422162680_1751727154,2360,2,JPY,,,,,2260,2460,,10
0566076594,SKU_0566076594_1751727161,15080,2,JPY,,,,,14980,15180,,10
1849509867,SKU_1849509867_1751727167,8210,2,JPY,,,,,8110,8310,,10
0387094814,SKU_0387094814_1751727173,3670,2,JPY,,,,,3570,3770,,10
0814474225,SKU_0814474225_1751727193,2320,2,JPY,,,,,2220,2420,,10
184720399X,SKU_184720399X_1751727205,5270,2,JPY,,,,,5170,5370,,10
1526488809,SKU_1526488809_1751727221,5170,2,JPY,,,,,5070,5270,,10
0814471870,SKU_0814471870_1751727239,9720,2,JPY,,,,,9620,9820,,10
1885167121,SKU_1885167121_1751727242,5670,2,JPY,,,,,5570,5770,,10
0071847065,SKU_0071847065_1751727263,2890,2,JPY,,,,,2790,2990,,10
3540719911,SKU_3540719911_1751727272,5540,2,JPY,,,,,5440,5640,,10
1780749503,SKU_1780749503_1751727284,2480,2,JPY,,,,,2380,2580,,10
1681772159,SKU_1681772159_1751727296,2380,2,JPY,,,,,2280,2480,,10
166786307X,SKU_166786307X_1751727300,3190,2,JPY,,,,,3090,3290,,10
1567264743,SKU_1567264743_1751727312,6350,2,JPY,,,,,6250,6450,,10
1423153286,SKU_1423153286_1751727318,4980,2,JPY,,,,,4880,5080,,10
1616897198,SKU_1616897198_1751727333,5870,2,JPY,,,,,5770,5970,,10
0821377531,SKU_0821377531_1751727336,6300,2,JPY,,,,,6200,6400,,10
3319094580,SKU_3319094580_1751727339,6260,2,JPY,,,,,6160,6360,,10
184720807X,SKU_184720807X_1751727342,6000,2,JPY,,,,,5900,6100,,10
1250256712,SKU_1250256712_1751727348,4360,2,JPY,,,,,4260,4460,,10
052553783X,SKU_052553783X_1751727354,2250,2,JPY,,,,,2150,2350,,10
1785368575,SKU_1785368575_1751727364,20840,2,JPY,,,,,20740,20940,,10
161324066X,SKU_161324066X_1751727369,6500,2,JPY,,,,,6400,6600,,10
1137479868,SKU_1137479868_1751727375,5020,2,JPY,,,,,4920,5120,,10
1610024370,SKU_1610024370_1751727390,2470,2,JPY,,,,,2370,2570,,10
0121384101,SKU_0121384101_1751727393,3190,2,JPY,,,,,3090,3290,,10
0061358207,SKU_0061358207_1751727396,2210,2,JPY,,,,,2110,2310,,10
1588290727,SKU_1588290727_1751727402,3890,2,JPY,,,,,3790,3990,,10
1588296229,SKU_1588296229_1751727405,3830,2,JPY,,,,,3730,3930,,10
0500292493,SKU_0500292493_1751727421,4530,2,JPY,,,,,4430,4630,,10
0500343055,SKU_0500343055_1751727424,5040,2,JPY,,,,,4940,5140,,10
0873897420,SKU_0873897420_1751727438,4040,2,JPY,,,,,3940,4140,,10
1626561109,SKU_1626561109_1751727444,2380,2,JPY,,,,,2280,2480,,10
0313372314,SKU_0313372314_1751727447,10830,2,JPY,,,,,10730,10930,,10
1787393011,SKU_1787393011_1751727468,3190,2,JPY,,,,,3090,3290,,10
1783504927,SKU_1783504927_1751727518,7770,2,JPY,,,,,7670,7870,,10
1845427165,SKU_1845427165_1751727521,12740,2,JPY,,,,,12640,12840,,10
0387554556,SKU_0387554556_1751727524,16240,2,JPY,,,,,16140,16340,,10
1629481491,SKU_1629481491_1751727530,9960,2,JPY,,,,,9860,10060,,10
0199729689,SKU_0199729689_1751727533,6240,2,JPY,,,,,6140,6340,,10
1447328663,SKU_1447328663_1751727539,4270,2,JPY,,,,,4170,4370,,10
1845420969,SKU_1845420969_1751727551,6120,2,JPY,,,,,6020,6220,,10
0821359983,SKU_0821359983_1751727557,5140,2,JPY,,,,,5040,5240,,10
0812248260,SKU_0812248260_1751727560,3770,2,JPY,,,,,3670,3870,,10
1845424409,SKU_1845424409_1751727563,8900,2,JPY,,,,,8800,9000,,10
0824785622,SKU_0824785622_1751727572,5940,2,JPY,,,,,5840,6040,,10
178441011X,SKU_178441011X_1751727609,6220,2,JPY,,,,,6120,6320,,10
0814472265,SKU_0814472265_1751727612,2370,2,JPY,,,,,2270,2470,,10
1680205838,SKU_1680205838_1751727618,5570,2,JPY,,,,,5470,5670,,10
1510722343,SKU_1510722343_1751727621,5030,2,JPY,,,,,4930,5130,,10
1608100723,SKU_1608100723_1751727627,2840,2,JPY,,,,,2740,2940,,10
1616208937,SKU_1616208937_1751727630,3850,2,JPY,,,,,3750,3950,,10
1423644565,SKU_1423644565_1751727633,4540,2,JPY,,,,,4440,4640,,10
1681881845,SKU_1681881845_1751727639,3260,2,JPY,,,,,3160,3360,,10
1984824406,SKU_1984824406_1751727642,1400,2,JPY,,,,,1300,1500,,10
1984824392,SKU_1984824392_1751727645,1440,2,JPY,,,,,1340,1540,,10
1584799846,SKU_1584799846_1751727659,9010,2,JPY,,,,,8910,9110,,10
1845422376,SKU_1845422376_1751727665,5870,2,JPY,,,,,5770,5970,,10
0812247302,SKU_0812247302_1751727668,9460,2,JPY,,,,,9360,9560,,10
0735217785,SKU_0735217785_1751727671,3820,2,JPY,,,,,3720,3920,,10
0804137951,SKU_0804137951_1751727674,3410,2,JPY,,,,,3310,3510,,10
1524763330,SKU_1524763330_1751727677,2450,2,JPY,,,,,2350,2550,,10
166783603X,SKU_166783603X_1751727689,3810,2,JPY,,,,,3710,3910,,10
1938463900,SKU_1938463900_1751727702,4800,2,JPY,,,,,4700,4900,,10
1593154917,SKU_1593154917_1751727707,4430,2,JPY,,,,,4330,4530,,10
1684510031,SKU_1684510031_1751727713,3980,2,JPY,,,,,3880,4080,,10
1858983053,SKU_1858983053_1751727719,5290,2,JPY,,,,,5190,5390,,10
1610395328,SKU_1610395328_1751727728,2690,2,JPY,,,,,2590,2790,,10
1492662089,SKU_1492662089_1751727731,2870,2,JPY,,,,,2770,2970,,10
9381617066,SKU_9381617066_1751727741,3520,2,JPY,,,,,3420,3620,,10
0804847584,SKU_0804847584_1751727744,2040,2,JPY,,,,,1940,2140,,10
087389202X,SKU_087389202X_1751727767,8590,2,JPY,,,,,8490,8690,,10
082136894X,SKU_082136894X_1751727782,8080,2,JPY,,,,,7980,8180,,10
0077073665,SKU_0077073665_1751727809,4310,2,JPY,,,,,4210,4410,,10
0750675683,SKU_0750675683_1751727812,3500,2,JPY,,,,,3400,3600,,10
1608102858,SKU_1608102858_1751727835,4680,2,JPY,,,,,4580,4780,,10
9813148012,SKU_9813148012_1751727844,7100,2,JPY,,,,,7000,7200,,10
1788884116,SKU_1788884116_1751727847,3050,2,JPY,,,,,2950,3150,,10
1501179004,SKU_1501179004_1751727850,5520,2,JPY,,,,,5420,5620,,10
1844837971,SKU_1844837971_1751727868,3870,2,JPY,,,,,3770,3970,,10
1844837963,SKU_1844837963_1751727871,3070,2,JPY,,,,,2970,3170,,10
1615190422,SKU_1615190422_1751727877,4650,2,JPY,,,,,4550,4750,,10
0814409334,SKU_0814409334_1751727886,2460,2,JPY,,,,,2360,2560,,10
0143133535,SKU_0143133535_1751727895,3010,2,JPY,,,,,2910,3110,,10
1541724534,SKU_1541724534_1751727898,2340,2,JPY,,,,,2240,2440,,10
087584846X,SKU_087584846X_1751727906,3610,2,JPY,,,,,3510,3710,,10
006300948X,SKU_006300948X_1751727912,2220,2,JPY,,,,,2120,2320,,10
1786271664,SKU_1786271664_1751727918,3450,2,JPY,,,,,3350,3550,,10
0793173639,SKU_0793173639_1751727933,3520,2,JPY,,,,,3420,3620,,10
0593138171,SKU_0593138171_1751727936,3530,2,JPY,,,,,3430,3630,,10
1543983162,SKU_1543983162_1751727939,13090,2,JPY,,,,,12990,13190,,10
1948742365,SKU_1948742365_1751727962,2710,2,JPY,,,,,2610,2810,,10
1611807697,SKU_1611807697_1751727974,2750,2,JPY,,,,,2650,2850,,10
1568589867,SKU_1568589867_1751727980,2760,2,JPY,,,,,2660,2860,,10
1554686849,SKU_1554686849_1751728005,4340,2,JPY,,,,,4240,4440,,10
160078352X,SKU_160078352X_1751728008,2310,2,JPY,,,,,2210,2410,,10
1523084715,SKU_1523084715_1751728011,2200,2,JPY,,,,,2100,2300,,10
0814408567,SKU_0814408567_1751728020,2640,2,JPY,,,,,2540,2740,,10
0738210749,SKU_0738210749_1751728023,3070,2,JPY,,,,,2970,3170,,10
0306820757,SKU_0306820757_1751728026,3270,2,JPY,,,,,3170,3370,,10
1844678857,SKU_1844678857_1751728029,5260,2,JPY,,,,,5160,5360,,10
1610396251,SKU_1610396251_1751728055,3270,2,JPY,,,,,3170,3370,,10
1501714589,SKU_1501714589_1751728076,16760,2,JPY,,,,,16660,16860,,10
0802421903,SKU_0802421903_1751728079,2330,2,JPY,,,,,2230,2430,,10
1593279469,SKU_1593279469_1751728082,3140,2,JPY,,,,,3040,3240,,10
0807089508,SKU_0807089508_1751728088,3130,2,JPY,,,,,3030,3230,,10
1250135087,SKU_1250135087_1751728112,2230,2,JPY,,,,,2130,2330,,10
1909808059,SKU_1909808059_1751728118,2300,2,JPY,,,,,2200,2400,,10
1399400592,SKU_1399400592_1751728127,2360,2,JPY,,,,,2260,2460,,10
1786271974,SKU_1786271974_1751728153,2370,2,JPY,,,,,2270,2470,,10
1540901203,SKU_1540901203_1751728159,2540,2,JPY,,,,,2440,2640,,10
1633221482,SKU_1633221482_1751728162,3600,2,JPY,,,,,3500,3700,,10
1732996849,SKU_1732996849_1751728168,3610,2,JPY,,,,,3510,3710,,10
1784939218,SKU_1784939218_1751728171,1040,2,JPY,,,,,940,1140,,10
1419741403,SKU_1419741403_1751728174,1920,2,JPY,,,,,1820,2020,,10
141975887X,SKU_141975887X_1751728180,2840,2,JPY,,,,,2740,2940,,10
1138068926,SKU_1138068926_1751728189,4850,2,JPY,,,,,4750,4950,,10
081764332X,SKU_081764332X_1751728198,4230,2,JPY,,,,,4130,4330,,10
9814551279,SKU_9814551279_1751728200,12670,2,JPY,,,,,12570,12770,,10
190578368X,SKU_190578368X_1751728212,11240,2,JPY,,,,,11140,11340,,10
3540482660,SKU_3540482660_1751728221,8220,2,JPY,,,,,8120,8320,,10
0750653329,SKU_0750653329_1751728227,4120,2,JPY,,,,,4020,4220,,10
1630061573,SKU_1630061573_1751728233,3410,2,JPY,,,,,3310,3510,,10
1529359635,SKU_1529359635_1751728236,2880,2,JPY,,,,,2780,2980,,10
1732027331,SKU_1732027331_1751728256,6360,2,JPY,,,,,6260,6460,,10
1626563179,SKU_1626563179_1751728268,2150,2,JPY,,,,,2050,2250,,10
1250769914,SKU_1250769914_1751728274,2440,2,JPY,,,,,2340,2540,,10
1524748250,SKU_1524748250_1751728277,3710,2,JPY,,,,,3610,3810,,10
0738219495,SKU_0738219495_1751728280,3590,2,JPY,,,,,3490,3690,,10
0345527836,SKU_0345527836_1751728283,7830,2,JPY,,,,,7730,7930,,10
1568587147,SKU_1568587147_1751728286,3070,2,JPY,,,,,2970,3170,,10
0062699202,SKU_0062699202_1751728289,3410,2,JPY,,,,,3310,3510,,10
0814473334,SKU_0814473334_1751728292,2290,2,JPY,,,,,2190,2390,,10
0063067706,SKU_0063067706_1751728295,2400,2,JPY,,,,,2300,2500,,10
9814277258,SKU_9814277258_1751728302,10960,2,JPY,,,,,10860,11060,,10
9814436429,SKU_9814436429_1751728308,12010,2,JPY,,,,,11910,12110,,10
